"Step","exp_name: gpt_video_cons_npred - obs_loss","exp_name: gpt_video_cons_npred - obs_loss__MIN","exp_name: gpt_video_cons_npred - obs_loss__MAX","exp_name: gpt_video_cons_nproj - obs_loss","exp_name: gpt_video_cons_nproj - obs_loss__MIN","exp_name: gpt_video_cons_nproj - obs_loss__MAX","exp_name: gpt_video_cons_nproj_npred - obs_loss","exp_name: gpt_video_cons_nproj_npred - obs_loss__MIN","exp_name: gpt_video_cons_nproj_npred - obs_loss__MAX","exp_name: gpt_video_cons - obs_loss","exp_name: gpt_video_cons - obs_loss__MIN","exp_name: gpt_video_cons - obs_loss__MAX"
"225000","0.02865844528072026","0.0016242169259639923","0.13040404812991618","0.011238072784023433","0.00006309839503592229","0.0501954732555896","NaN","NaN","NaN","0.02780311982650628","0.003954629351152107","0.15177578788995744"
"226000","0.02870186823958256","0.0014825860821438255","0.13000147177278995","0.01079503694257234","0.00006290960489604913","0.04795104727335274","NaN","NaN","NaN","0.028179898799645754","0.0038865939432289453","0.15143913547694682"
"227000","0.02891403605262447","0.0013330283879913623","0.1299279851168394","0.009364608350901459","0.00006309731124383688","0.040663125704973935","NaN","NaN","NaN","0.030008411436132695","0.003866664923261851","0.1511283752769232"
"228000","0.028722092901404088","0.0016084188138629544","0.1299458236992359","0.009664772776732484","0.00006085222320325556","0.051445129010826346","NaN","NaN","NaN","0.027894012403563304","0.0037973292996175585","0.15083190435171126"
"229000","0.028512259140184213","0.0014601933611556887","0.13064903860539198","0.00964837526307376","0.00006131175684822665","0.05203965624049306","NaN","NaN","NaN","0.027656444761923252","0.0038501940993592144","0.15073752634227275"
"230000","0.02843380164813817","0.0015020415484468686","0.13099020237475634","0.010142581092168746","0.00006187396532732237","0.045702349005267026","NaN","NaN","NaN","0.028038664752294686","0.003955139575293288","0.15088563610613345"
"231000","0.028346852405175853","0.001406980830593966","0.13031915500760077","0.010206461377385843","0.00006238426451272972","0.048350801561027765","NaN","NaN","NaN","0.027360624682803803","0.0038510249434038995","0.15026866847276688"
"232000","0.028506002696398355","0.0014112734096852365","0.13077360360324383","0.010394367218470505","0.00006258985649401439","0.06296429940126837","NaN","NaN","NaN","0.027548696692096364","0.003857254770817235","0.15049588243663312"
"233000","0.028205907750001084","0.0013927005526056745","0.12974036595970392","0.009962571708499339","0.00006110770574377966","0.05292609505541623","NaN","NaN","NaN","0.027398956530028953","0.0039157137637957935","0.15017737837135792"
"234000","0.028629793751393802","0.0012854386108811014","0.1304244109839201","0.009804436747333127","0.00006174366376217221","0.04758502076379955","NaN","NaN","NaN","0.027745386189897546","0.003954703487223014","0.14992266096174717"
"234370","0.02823413641318809","0.001542712490091373","0.1306052726256815","0.0113734066332713","0.000060232232484613485","0.060913618977073085","NaN","NaN","NaN","0.02747463377233171","0.00392091168762061","0.14964533126774196"
